"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.032741233E1,-5.067711639E0,1.162781982E1,1.012494507E0,1.272450550E1
1.033741033E1,-5.269791412E0,1.129446304E1,1.376088409E0,1.253910748E1
1.034740933E1,-4.305346985E0,1.110914841E1,1.564845886E0,1.201656913E1
1.035740733E1,-2.547702026E0,1.105331451E1,2.153871002E0,1.154580910E1
1.036740533E1,-1.004710693E0,1.123428818E1,3.292702789E0,1.174991771E1
1.037740333E1,5.792953491E-2,1.159922928E1,3.444636841E0,1.210004127E1
1.038740133E1,1.999841309E-1,1.240949432E1,2.962339783E0,1.275974138E1
1.039739933E1,1.199006653E-1,1.539698181E1,2.908751221E0,1.566978809E1
1.040739733E1,-5.120851135E-1,1.782957321E1,2.352507935E0,1.799139254E1
1.041739533E1,-1.175056458E0,1.751971756E1,6.973997498E-1,1.757292313E1
1.042739333E1,-1.705702972E0,1.586805222E1,-7.238946533E-1,1.597587328E1
1.043739133E1,-2.459984436E0,1.370579865E1,-1.502126312E0,1.400559972E1
1.044739033E1,-2.303260345E0,1.182855240E1,-2.464624786E0,1.230016404E1
1.045738833E1,-1.959425354E0,1.124431732E1,-2.771935730E0,1.174553734E1
1.046738633E1,-1.814676361E0,1.195908096E1,-3.020868073E0,1.246749019E1
1.047738433E1,-4.839436340E-1,1.206341400E1,-3.255430298E0,1.250431866E1
1.048738233E1,1.386117554E0,1.196536789E1,-2.515968018E0,1.230534216E1
1.049738033E1,3.163970490E0,1.356928253E1,-1.005309448E0,1.396949479E1
1.050737833E1,4.559069366E0,1.615470612E1,4.469705200E-1,1.679164750E1
1.051737633E1,5.828878784E0,1.868953491E1,8.722361755E-1,1.959681962E1
1.052737433E1,6.864724731E0,2.008059219E1,7.620652771E-1,2.123523892E1
1.053737333E1,6.809938660E0,1.874402161E1,7.445516968E-1,1.995665222E1
1.054737133E1,5.598507843E0,1.514939667E1,6.905140686E-1,1.616552873E1
1.055736933E1,4.743036804E0,1.107457031E1,6.523434448E-1,1.206515883E1
1.056736733E1,5.152435455E0,9.378746796E0,3.269201660E-1,1.070585631E1
1.057736533E1,4.040996704E0,8.634195099E0,1.562750244E-1,9.534327520E0
1.058736333E1,2.542313232E0,8.089777222E0,-2.186952209E-1,8.482669372E0
1.059736133E1,1.256936188E0,7.521558838E0,1.990859985E-2,7.625885672E0
1.060735933E1,-1.050515442E0,7.142996063E0,1.831441498E0,7.448500078E0
1.061735733E1,-2.405348053E0,8.201145630E0,2.512076111E0,8.908143201E0
1.062735533E1,-2.765199738E0,9.868977356E0,7.964936829E-1,1.027995359E1
1.063735333E1,-3.618275757E0,1.132514923E1,-7.972421265E-1,1.191580965E1
1.064735233E1,-3.276686096E0,1.175715088E1,-2.104623413E0,1.238534248E1
1.065735033E1,-1.876946869E0,1.053269714E1,-2.582878876E0,1.100599391E1
1.066734833E1,-6.691085815E-2,8.013885040E0,-2.577190704E0,8.418357466E0
1.067734633E1,8.849597168E-1,5.227279816E0,-2.074985046E0,5.693256618E0
1.068734433E1,1.246607666E0,3.218606873E0,-1.686243439E0,3.841468184E0
1.069734233E1,1.773212585E0,1.878443756E0,-1.659149780E0,3.070115928E0
1.070734033E1,2.263293457E0,1.504970398E0,-1.174008636E0,2.960697460E0
1.071733833E1,2.791844330E0,1.556463318E0,-9.446855164E-1,3.333077189E0
1.072733633E1,3.213367767E0,1.512754211E0,-9.169931030E-1,3.668110421E0
1.073733533E1,3.327580261E0,1.490600281E0,-6.756948853E-1,3.708266869E0
1.074733333E1,3.145858154E0,1.753303986E0,-8.047265625E-1,3.690268721E0
1.075733133E1,2.620750122E0,2.235151978E0,-1.083147583E0,3.610740125E0
1.076732933E1,2.160756683E0,2.601290588E0,-9.466314697E-1,3.511651080E0
1.077732733E1,1.998494110E0,2.700833588E0,-7.014413452E-1,3.432273407E0
1.078732533E1,2.173180847E0,2.633623352E0,3.832031250E-2,3.414696971E0
1.079732333E1,2.123633881E0,2.872376862E0,1.085093536E0,3.733335998E0
1.080732133E1,1.820963287E0,3.475323029E0,2.059567108E0,4.431206847E0
1.081731933E1,1.676513672E0,4.511019287E0,3.078947296E0,5.713134827E0
1.082731833E1,1.762285309E0,5.940995636E0,4.750072174E0,7.807961598E0
1.083731733E1,1.598076782E0,8.033344574E0,7.456893311E0,1.107672029E1
1.084731533E1,2.130369873E0,1.184516785E1,1.108265350E1,1.636067498E1
1.085731333E1,3.851939850E0,1.793899567E1,1.445813416E1,2.335985123E1
1.086731133E1,5.783822479E0,2.506223282E1,1.608704681E1,3.033745526E1
1.087730933E1,3.108585663E0,2.632081558E1,1.522274414E1,3.056436777E1
1.088730733E1,-4.110452271E-1,1.981803818E1,1.290017395E1,2.365032945E1
1.089730533E1,2.116598511E-1,1.297591644E1,1.006926086E1,1.642587050E1
1.090730333E1,1.383423157E0,8.063282318E0,7.665709076E0,1.121131023E1
1.091730133E1,1.554517365E0,4.482129364E0,5.917494507E0,7.584375328E0
1.092729933E1,1.453477478E0,2.879561920E0,4.172423401E0,5.273859182E0
1.093729833E1,2.087259521E0,3.531605988E0,3.140768738E0,5.166557986E0
1.094729633E1,3.187770996E0,5.977968750E0,2.952460327E0,7.390197310E0
1.095729433E1,4.760101318E0,1.111857880E1,3.025957489E0,1.246746878E1
1.096729233E1,4.561015320E0,1.730820740E1,2.759361877E0,1.811052131E1
1.097729033E1,3.071762238E0,2.111703690E1,7.129673767E-1,2.135118950E1
1.098728833E1,6.948550415E-1,2.177491882E1,-3.511248322E0,2.206714250E1
1.099728633E1,3.082090759E-1,1.924158691E1,-6.539151764E0,2.032471809E1
1.100728433E1,8.735833740E-1,1.328382614E1,-5.760021973E0,1.450520727E1
1.101728233E1,2.964734802E0,7.862849121E0,-3.972888336E0,9.295046556E0
1.102728033E1,4.884342957E0,4.229903870E0,-1.506467285E0,6.634631606E0
1.103727933E1,5.404660950E0,2.710114288E0,2.235750732E0,6.446212902E0
1.104727733E1,5.730533295E0,3.267704773E0,4.733756104E0,8.119442910E0
1.105727533E1,4.602778473E0,3.519481201E0,1.246757355E0,5.926780028E0
1.106727333E1,2.289039917E0,3.420087891E0,-2.840044098E0,5.000255533E0
1.107727133E1,6.915618896E-1,4.409380646E0,-5.320685577E0,6.944824731E0
1.108726933E1,-8.158035278E-2,6.397396545E0,-5.454357605E0,8.407339341E0
1.109726733E1,-8.505313110E-1,8.345445557E0,-5.004243622E0,9.767922977E0
1.110726533E1,-1.419647827E0,1.067804489E1,-5.046006775E0,1.189530273E1
1.111726333E1,-1.438209229E0,1.419977142E1,-4.589605865E0,1.499221252E1
1.112726233E1,-1.464255066E0,1.753857834E1,-2.713257751E0,1.780751360E1
1.113726033E1,-1.642833710E0,1.906660080E1,-5.492079163E-1,1.914512465E1
1.114725833E1,-2.530188446E0,1.801219345E1,2.401306458E0,1.834685911E1
1.115725633E1,-3.576961670E0,1.452714066E1,5.221142578E0,1.584590800E1
1.116725433E1,-4.111051025E0,1.028002258E1,5.873935089E0,1.253326447E1
1.117725233E1,-3.397484894E0,7.752977600E0,4.071084137E0,9.392831912E0
1.118725033E1,-1.418600006E0,7.321574707E0,1.443448334E0,7.596145421E0
1.119724833E1,5.917195129E-1,7.593259735E0,4.011657715E-2,7.616385936E0
1.120724633E1,1.303489380E0,7.245383148E0,-1.794767761E-1,7.363889831E0
1.121724433E1,1.481020203E0,6.990163879E0,-1.688488770E-1,7.147329700E0
1.122724333E1,1.703607330E0,6.936275940E0,-6.391708374E-2,7.142708677E0
1.123724133E1,1.870210876E0,6.644832001E0,-5.867797852E-2,6.903254605E0
1.124723933E1,1.791923676E0,6.498137054E0,-3.058140564E-1,6.747614236E0
1.125723733E1,1.184037781E0,6.771917725E0,-6.878196716E-1,6.908973226E0
1.126723533E1,3.993695068E-1,7.910450134E0,-1.013692017E0,7.985129231E0
1.127723333E1,-2.463876343E-1,9.099277954E0,-1.256187744E0,9.188883164E0
1.128723133E1,-5.176235962E-1,9.725425873E0,-1.081800385E0,9.799088461E0
1.129722933E1,-5.520520020E-1,9.997859344E0,-2.005828857E-2,1.001310917E1
1.130722733E1,-4.507127380E-1,1.012509476E1,1.019080811E0,1.018622656E1
1.131722533E1,-4.315525818E-1,9.972262573E0,1.346899109E0,1.007206015E1
1.132722333E1,-2.688409424E-1,9.549691315E0,1.228046265E0,9.632080631E0
1.133722233E1,1.094224548E-1,9.003028107E0,9.324110413E-1,9.051843940E0
1.134722033E1,3.823049927E-1,8.577463074E0,9.148974609E-1,8.634585529E0
1.135721833E1,4.695735168E-1,8.385711823E0,9.964778137E-1,8.457755618E0
1.136721633E1,4.912783813E-1,8.340805206E0,1.040186920E0,8.419760968E0
1.137721433E1,3.698808289E-1,8.400231628E0,1.092428284E0,8.479039025E0
1.138721233E1,1.407073975E-1,8.520132294E0,1.011596375E0,8.581129302E0
1.139721033E1,-1.728904724E-1,8.816965027E0,1.114133148E0,8.888760098E0
1.140720833E1,-2.124082947E-1,9.250313873E0,1.333277435E0,9.348318178E0
1.141720633E1,-1.252894592E-1,9.647438049E0,1.775158539E0,9.810196033E0
1.142720533E1,-2.333647156E-1,9.767189026E0,2.373314667E0,1.005410678E1
1.143720333E1,-6.625222778E-1,9.828711090E0,2.882256317E0,1.026400989E1
1.144720133E1,-1.443747711E0,1.008482849E1,3.076402588E0,1.064201231E1
1.145719933E1,-2.547103271E0,1.056772430E1,2.359692993E0,1.112351937E1
1.146719733E1,-3.957320709E0,1.104118973E1,1.522184601E0,1.182731177E1
1.147719533E1,-5.362299042E0,1.101918549E1,1.387614441E0,1.233297100E1
1.148719333E1,-5.989494781E0,1.087578369E1,1.502276001E0,1.250654036E1
1.149719133E1,-5.427563324E0,1.135823044E1,1.097218323E0,1.263612798E1
1.150718933E1,-3.940854950E0,1.220951019E1,9.404942322E-1,1.286417531E1
1.151718733E1,-2.369871826E0,1.312051575E1,8.798703003E-1,1.336182614E1
1.152718533E1,-1.509161682E0,1.463940720E1,5.049000549E-1,1.472564892E1
1.153718433E1,-1.127305756E0,1.626876892E1,2.335144043E-2,1.630779586E1
1.154718233E1,-1.532064056E0,1.704385712E1,-1.073717194E0,1.714622857E1
1.155718033E1,-1.433868256E0,1.761102768E1,-1.630110168E0,1.774433806E1
1.156717833E1,4.875361633E-1,1.837713455E1,-9.189390564E-1,1.840655358E1
1.157717633E1,3.089874573E0,1.684237610E1,-9.490264893E-2,1.712372518E1
1.158717433E1,4.293222198E0,1.263702118E1,1.194515991E-1,1.334692211E1
1.159717233E1,4.543801117E0,8.627908173E0,-2.401007080E-1,9.754208137E0
1.160717033E1,4.584965515E0,6.972350922E0,-4.939727783E-2,8.344940158E0
1.161716833E1,4.259542236E0,8.310418396E0,8.247848511E-2,9.338819876E0
1.162716633E1,3.676953735E0,1.024364822E1,3.275189209E-1,1.088850708E1
1.163716533E1,3.861220551E0,1.274719208E1,5.532495117E-1,1.333064196E1
1.164716333E1,4.921914825E0,1.573123672E1,3.963757324E-1,1.648800073E1
1.165716133E1,6.524631958E0,1.842847778E1,1.851649475E-1,1.955029160E1
1.166715933E1,7.455097046E0,1.949500992E1,1.468446350E-1,2.087236084E1
1.167715733E1,6.629563751E0,1.794752792E1,6.301895142E-1,1.914319756E1
1.168715533E1,4.366569672E0,1.406609940E1,1.019978943E0,1.476355106E1
1.169715333E1,3.213667145E0,1.062700104E1,9.071136475E-1,1.113928466E1
1.170715133E1,3.077600098E0,9.221124573E0,6.132746887E-1,9.740475686E0
1.171714933E1,2.828518066E0,9.146729279E0,2.236349487E-1,9.576700034E0
1.172714733E1,1.908830566E0,9.081464996E0,9.101074219E-2,9.280351479E0
1.173714633E1,2.694396973E-2,9.087153168E0,-6.084846497E-1,9.107542602E0
1.174714433E1,-1.766027527E0,9.241482239E0,-2.221081238E0,9.667318608E0
1.175714233E1,-1.920506287E0,8.719068604E0,-9.843530273E-1,8.982174157E0
1.176714033E1,-2.236349487E0,8.699160004E0,2.570754089E0,9.342666664E0
1.177713833E1,-2.509830780E0,9.418863373E0,2.151625671E0,9.982170646E0
1.178713633E1,-3.575464783E0,9.734706573E0,1.163829803E0,1.043565812E1
1.179713433E1,-4.315226440E0,9.914033661E0,2.290237427E-2,1.081248201E1
1.180713233E1,-3.597469025E0,9.530680847E0,-6.538403320E-1,1.020799530E1
1.181713033E1,-1.301543427E0,8.298592987E0,-2.100132751E-1,8.402664246E0
1.182712733E1,1.051563263E0,6.417305145E0,9.026229858E-2,6.503517349E0
1.183712633E1,2.156266022E0,4.262086945E0,6.122268677E-2,4.776883555E0
1.184712433E1,2.788850555E0,2.665357361E0,-2.398013306E-1,3.865141907E0
1.185712233E1,3.505410461E0,2.463277588E0,-6.041436768E-1,4.326734168E0
1.186712033E1,3.589984589E0,3.065026245E0,-9.813592529E-1,4.821352633E0
1.187711833E1,2.992576904E0,3.507356415E0,-1.194066925E0,4.762652766E0
1.188711633E1,2.366279297E0,3.477867737E0,-1.213975525E0,4.378193495E0
1.189711433E1,1.862277374E0,3.045716400E0,-9.774673462E-1,3.701338653E0
1.190711233E1,1.483265533E0,2.601589966E0,-5.941145325E-1,3.053083535E0
1.191711033E1,1.258582764E0,2.468516693E0,-1.854643250E-1,2.777049199E0
1.192710833E1,1.221909027E0,2.591710510E0,1.061293030E-1,2.867278931E0
1.193710633E1,1.454225922E0,2.673889618E0,4.614903259E-1,3.078543818E0
1.194710533E1,1.706750793E0,2.538870392E0,9.370513916E-1,3.199519721E0
1.195710333E1,2.026036835E0,2.411335602E0,1.290167084E0,3.403512266E0
1.196710133E1,1.815275116E0,2.584974518E0,2.144440613E0,3.817845275E0
1.197709933E1,1.199156342E0,3.222798157E0,3.042423248E0,4.591377039E0
1.198709733E1,8.421487427E-1,4.541106720E0,3.818708954E0,5.992779223E0
1.199709533E1,1.410965881E0,6.809788971E0,5.009632416E0,8.570908207E0
1.200709333E1,3.066972198E0,1.058059753E1,7.296726379E0,1.321353770E1
1.201709133E1,4.204456787E0,1.651605469E1,1.141735748E1,2.051374103E1
1.202708933E1,4.468208313E0,2.524724808E1,1.427970520E1,2.934788581E1
1.203708733E1,1.729952545E0,3.061149307E1,1.514939667E1,3.419883716E1
1.204708633E1,-5.044509888E-1,2.609957565E1,1.572375229E1,3.047423020E1
1.205708433E1,2.531685333E0,1.746717682E1,1.410202469E1,2.259156473E1
1.206708233E1,3.628005524E0,9.577383728E0,1.183903061E1,1.565411604E1
1.207708033E1,3.204536133E0,4.750970306E0,9.279353485E0,1.090629047E1
1.208707833E1,3.160976715E0,2.332150269E0,5.306165771E0,6.601976512E0
1.209707633E1,3.430566101E0,1.715732117E0,2.620450745E0,4.645350641E0
1.210707433E1,3.595373383E0,3.036585388E0,2.124831390E0,5.163571343E0
1.211707233E1,4.479135590E0,6.579268341E0,1.657353516E0,8.129959914E0
1.212707033E1,4.392615509E0,1.187794968E1,1.302591248E0,1.273096632E1
1.213706933E1,3.567231903E0,1.553963516E1,-2.213896179E-1,1.594535725E1
1.214706733E1,3.140619049E0,1.766027527E1,-8.922944641E-1,1.795953786E1
1.215706533E1,3.027753754E0,1.930056427E1,-3.789369965E0,1.990071352E1
1.216706333E1,2.120340729E0,1.712932938E1,-4.648433533E0,1.787505815E1
1.217706133E1,8.481362915E-1,1.207104813E1,-1.833836517E0,1.223897440E1
1.218705933E1,2.226470032E0,8.199648743E0,-3.616479492E-1,8.504245854E0
1.219705733E1,3.856280823E0,6.233038330E0,1.157093811E0,7.420278613E0
1.220705533E1,3.828438721E0,6.101611633E0,2.462828522E0,7.612629762E0
1.221705333E1,3.051703949E0,6.629114685E0,1.590143280E0,7.469043724E0
1.222705133E1,2.250869293E0,6.615043945E0,-5.761518860E-1,7.011217438E0
1.223704933E1,1.250349884E0,6.375092926E0,-3.020568695E0,7.164427394E0
1.224704833E1,5.110372925E-1,6.319109344E0,-4.413721619E0,7.724845665E0
1.225704633E1,-1.368154907E-1,6.678362274E0,-4.047133942E0,7.810155843E0
1.226704433E1,-4.709207153E-1,7.786956940E0,-3.795058136E0,8.675305813E0
1.227704233E1,-4.007167053E-1,9.700128479E0,-3.726051636E0,1.039887144E1
1.228704033E1,-7.140151978E-2,1.190474396E1,-3.111280060E0,1.230479949E1
1.229703833E1,1.300794983E-1,1.465243011E1,-1.824406128E0,1.476614664E1
1.230703633E1,-8.258326721E-1,1.648252441E1,4.327500916E-1,1.650887287E1
1.231703433E1,-2.244282990E0,1.551897812E1,3.355721741E0,1.603547182E1
1.232703233E1,-2.932701416E0,1.238629257E1,5.579347687E0,1.389784522E1
1.233703033E1,-2.686014404E0,9.252559204E0,5.803431702E0,1.124741502E1
1.234702933E1,-1.642833710E0,7.671696625E0,3.692970428E0,8.671324137E0
1.235702733E1,7.933502197E-2,7.353757782E0,1.093176727E0,7.434990445E0
1.236702533E1,1.504820709E0,7.428302765E0,-7.664062500E-2,7.579580537E0
1.237702333E1,1.737436981E0,7.496261444E0,-5.441184998E-1,7.714187439E0
1.238702133E1,1.632505188E0,7.480693817E0,-1.426234131E0,7.788452797E0
1.239701933E1,1.400337982E0,7.492519226E0,-1.755998383E0,7.821912882E0
1.240701733E1,1.286574554E0,7.640112305E0,-1.450184326E0,7.882234752E0
1.241701533E1,1.296154633E0,7.870932312E0,-1.060993652E0,8.047192046E0
1.242701333E1,1.193318481E0,8.322243805E0,-3.216810608E-1,8.413514703E0
1.243701133E1,6.276448059E-1,9.026080170E0,4.873864746E-1,9.060993699E0
1.244701033E1,-1.886077881E-2,9.453890533E0,1.202748871E0,9.530110534E0
1.245700833E1,-5.164260864E-1,9.365723877E0,1.785487061E0,9.548373877E0
1.246700633E1,-8.062234497E-1,9.101672974E0,1.953138428E0,9.343725001E0
1.247700433E1,-8.657995605E-1,8.968749390E0,1.602417755E0,9.151820428E0
1.248700233E1,-6.012995911E-1,9.058562622E0,1.196312256E0,9.156979905E0
1.249700033E1,-4.278103638E-1,8.973389740E0,7.300318909E-1,9.013195421E0
1.250699833E1,-2.285746765E-1,8.767717438E0,2.790197754E-1,8.775133474E0
1.251699633E1,1.983375549E-1,8.492290192E0,-2.002835083E-1,8.496966751E0
1.252699433E1,5.400769043E-1,8.238867188E0,-2.327659607E-1,8.259830240E0
1.253699233E1,6.900650024E-1,8.025710449E0,1.043330383E-1,8.055997971E0
1.254699133E1,7.791297913E-1,7.878267059E0,4.547543335E-1,7.929750097E0
1.255698933E1,6.753955078E-1,7.851622467E0,9.589059448E-1,7.938742663E0
1.256698733E1,5.210664368E-1,7.961194611E0,1.408570862E0,8.101617229E0
1.257698533E1,2.306703186E-1,8.342900848E0,1.718276825E0,8.521131299E0
1.258698333E1,-1.094224548E-1,9.008865967E0,1.910776520E0,9.209924331E0
1.259698133E1,-3.926335144E-1,9.608069916E0,2.011217651E0,9.824162306E0
1.260697933E1,-8.690927124E-1,1.009276199E1,2.048939209E0,1.033524643E1
1.261697733E1,-1.224154358E0,1.034334091E1,1.927990723E0,1.059246918E1
1.262697533E1,-1.662442932E0,1.073956696E1,1.681902466E0,1.099685459E1
1.263697333E1,-2.511477356E0,1.137858810E1,1.349892883E0,1.173038774E1
1.264697133E1,-3.472928009E0,1.190743835E1,1.416654053E0,1.248419905E1
1.265697033E1,-4.041894836E0,1.186342987E1,1.658551025E0,1.264233656E1
1.266696833E1,-3.981570282E0,1.148516647E1,1.736089783E0,1.227908623E1
1.267696633E1,-2.972817993E0,1.098326019E1,2.008523254E0,1.155438518E1
1.268696433E1,-1.355880432E0,1.100481537E1,2.291285248E0,1.132229487E1
1.269696233E1,-7.903564453E-2,1.156524994E1,2.623444519E0,1.185933025E1
1.270696033E1,6.294410706E-1,1.242401413E1,2.485880585E0,1.268589474E1
1.271695833E1,4.266128540E-1,1.418450317E1,2.520159302E0,1.441295708E1
1.272695633E1,-2.133064270E-1,1.621323441E1,1.885778503E0,1.632392815E1
1.273695433E1,-1.285526733E0,1.675361069E1,3.897894287E-1,1.680737891E1
1.274695233E1,-2.455044708E0,1.570114929E1,-5.542973328E-1,1.590159046E1
1.275695033E1,-2.379900970E0,1.462608490E1,-1.126557312E0,1.486120518E1
1.276694933E1,-1.436712341E0,1.344548996E1,-1.996248779E0,1.366858997E1
1.277694733E1,-1.266067200E0,1.177137131E1,-2.222578125E0,1.204607663E1
1.278694533E1,-1.246008911E0,1.064795746E1,-1.765578461E0,1.086502662E1
1.279694333E1,6.902146912E-1,1.088371719E1,-1.992805939E0,1.108616127E1
1.280694133E1,2.173480225E0,1.156764496E1,-1.246308289E0,1.183586543E1
1.281693933E1,2.736010437E0,1.298265244E1,1.219963074E-1,1.326837972E1
1.282693733E1,3.243604889E0,1.538380920E1,7.604187012E-1,1.574041915E1
1.283693988E1,4.161945190E0,1.810784454E1,6.128256226E-1,1.859008814E1
1.284693787E1,5.362149353E0,2.048774551E1,3.011737061E-1,2.117996854E1
1.285693587E1,6.225104828E0,2.105731110E1,5.285508728E-1,2.196455433E1
1.286693487E1,5.887556763E0,1.852367981E1,9.598040771E-1,1.946050519E1
1.287693287E1,4.304149475E0,1.374711273E1,1.345402222E0,1.446785811E1
1.288693087E1,3.714226227E0,9.795031128E0,1.053958282E0,1.052848229E1
1.289692887E1,3.629203033E0,8.571176147E0,2.574645996E-1,9.311415748E0
1.290692687E1,2.438728638E0,7.812553711E0,-2.095642090E-1,8.187020826E0
1.291692487E1,6.500981140E-1,7.263495483E0,-4.864883423E-1,7.308738954E0
1.292692287E1,2.829116821E-2,7.525151367E0,-2.115101624E-1,7.528176409E0
1.293692087E1,-7.699987793E-1,7.700736237E0,1.864223328E0,7.960500318E0
1.294691887E1,-1.052910461E0,8.231382751E0,1.909279633E0,8.515258725E0
1.295691687E1,-1.256636810E0,8.878786469E0,1.097368011E0,9.034168572E0
1.296691487E1,-1.887874146E0,1.010144394E1,1.074765015E-1,1.027690565E1
1.297691387E1,-2.736160126E0,1.092039093E1,-1.187630310E0,1.132042296E1
1.298691187E1,-2.433938599E0,1.044737457E1,-1.781146088E0,1.087401370E1
1.299690987E1,-1.099912720E0,8.937015381E0,-1.821262665E0,9.186786685E0
1.300690787E1,1.547781372E-1,6.590195618E0,-1.492995300E0,6.758969560E0
1.301690587E1,9.798623657E-1,4.022135925E0,-8.713380432E-1,4.230477236E0
1.302690387E1,1.458716583E0,2.696342926E0,-8.442443848E-1,3.179759083E0
1.303690187E1,1.994153137E0,2.473007355E0,-7.848179626E-1,3.272361738E0
1.304689987E1,2.743345184E0,2.771336975E0,-7.926017761E-1,3.979254830E0
1.305689787E1,3.047512665E0,3.085084534E0,-9.219328308E-1,4.433400520E0
1.306689587E1,2.591261444E0,2.683918762E0,-9.593550110E-1,3.852066696E0
1.307689487E1,1.790426788E0,2.010169830E0,-9.377998352E-1,2.850592809E0
1.308689287E1,1.168619843E0,1.575024719E0,-9.003776550E-1,2.158021113E0
1.309689088E1,1.136736145E0,1.492845612E0,-8.234376526E-1,2.049098985E0
1.310688887E1,1.447639618E0,1.558409271E0,-2.662962341E-1,2.143644934E0
1.311688687E1,1.898951111E0,1.609453125E0,5.375321960E-1,2.546624343E0
1.312688487E1,2.059567108E0,1.896855469E0,1.274749146E0,3.076501703E0
1.313688288E1,2.354902954E0,2.555485840E0,1.902094574E0,3.961570341E0
1.314688087E1,2.591560822E0,3.495381317E0,2.697540436E0,5.119629132E0
1.315687887E1,2.884351959E0,5.073699188E0,4.164040833E0,7.169459236E0
1.316687687E1,3.655548248E0,7.543263702E0,6.397396545E0,1.054469264E1
1.317687488E1,4.605173492E0,1.128608047E1,8.877289581E0,1.507943983E1
1.318687387E1,4.980592804E0,1.685644684E1,1.185834045E1,2.120297958E1
1.319687187E1,4.239483948E0,2.412368454E1,1.442834610E1,2.842714462E1
1.320686987E1,6.734495544E-1,2.753269547E1,1.528980469E1,3.150049176E1
1.321686787E1,-2.940784607E0,2.147149979E1,1.324116486E1,2.539688886E1
1.322686587E1,-6.990463257E-1,1.408870239E1,9.874066772E0,1.721851897E1
1.323686387E1,2.053429871E0,8.698710938E0,8.348738708E0,1.223051856E1
1.324686187E1,2.215842133E0,5.136269073E0,7.743247833E0,9.552439655E0
1.325685987E1,2.416125641E0,3.711831207E0,5.595963135E0,7.136536795E0
1.326685787E1,3.987707520E0,5.198988647E0,3.160976715E0,7.274824260E0
1.327685587E1,6.074817352E0,1.036699173E1,1.924847260E0,1.216893423E1
1.328685487E1,6.977739716E0,1.578572342E1,1.556912384E0,1.732922074E1
1.329685287E1,5.672304382E0,1.694775696E1,1.790277100E-1,1.787270416E1
1.330685087E1,5.001399536E0,1.766326904E1,-6.845265198E-1,1.837045582E1
1.331684887E1,4.887336731E0,1.956042389E1,1.274150391E0,2.020197273E1
1.332684687E1,3.089275818E0,1.685075867E1,6.692582703E-1,1.714466679E1
1.333684487E1,9.735754395E-1,8.438402252E0,-2.251018982E0,8.787580336E0
1.334684287E1,9.084608459E-1,2.640808411E0,-1.983375549E0,3.425339215E0
1.335684087E1,1.907034302E0,6.334826660E-1,-6.444099426E-1,2.110294835E0
1.336683887E1,2.483186188E0,1.498833160E0,8.339158630E-1,3.017967885E0
1.337683687E1,2.133213959E0,3.105442200E0,1.388662262E0,4.015315172E0
1.338683488E1,1.546733551E0,4.437372437E0,-4.562512207E-1,4.721315918E0
1.339683388E1,9.057664490E-1,6.239774323E0,-3.207080841E0,7.073935537E0
1.340683187E1,-1.049317932E-1,7.890691223E0,-4.784201202E0,9.228358457E0
1.341682987E1,-7.870632935E-1,9.402846680E0,-4.855153656E0,1.061157440E1
1.342682787E1,-1.312919769E0,1.081545914E1,-4.243675232E0,1.169216379E1
1.343682588E1,-1.545236664E0,1.222253311E1,-3.136427765E0,1.271279871E1
1.344682387E1,-1.794618073E0,1.389740021E1,-1.880090332E0,1.413835656E1
1.345682187E1,-2.235002289E0,1.563019684E1,-8.361611938E-1,1.581130779E1
1.346681987E1,-2.502645721E0,1.604528366E1,4.323010254E-1,1.624503763E1
1.347681788E1,-2.828518066E0,1.522738449E1,2.545157318E0,1.569559106E1
1.348681587E1,-2.854713593E0,1.281724640E1,5.155728607E0,1.410718726E1
1.349681487E1,-1.328337708E0,9.898466034E0,6.512956238E0,1.192320049E1
1.350681287E1,1.354982300E0,8.297694855E0,5.479954376E0,1.003581670E1
1.351681087E1,3.627855835E0,8.055947571E0,3.448528748E0,9.484301753E0
1.352680887E1,4.640799408E0,7.909552002E0,1.869013367E0,9.359019339E0
1.353680687E1,4.504732361E0,7.882458344E0,1.357077942E0,9.179728957E0
1.354680487E1,3.632346497E0,7.916886749E0,1.153650970E0,8.786463875E0
1.355680287E1,2.256407776E0,7.818092194E0,7.670050049E-1,8.173263625E0
1.356680087E1,1.654060364E0,7.794291687E0,4.330494690E-1,7.979625958E0
1.357679887E1,1.467398529E0,7.905211029E0,-3.526666260E-1,8.047980716E0
1.358679687E1,1.147962799E0,7.919880524E0,-1.204245758E0,8.092745760E0
1.359679487E1,8.117619324E-1,7.899822235E0,-1.579814758E0,8.097034238E0
1.360679387E1,4.302053833E-1,7.810308380E0,-1.252595215E0,7.921804620E0
1.361679187E1,9.789642334E-2,7.637268219E0,-4.890330505E-1,7.653535319E0
1.362678987E1,-9.595046997E-2,7.729027405E0,3.293151855E-1,7.736634902E0
1.363678787E1,-4.376898193E-1,8.056097260E0,8.240364075E-1,8.109951383E0
1.364678588E1,-7.508386230E-1,8.255632324E0,8.223898315E-1,8.330399075E0
1.365678387E1,-9.190887451E-1,8.302933960E0,5.691165161E-1,8.373012007E0
1.366678187E1,-9.274713135E-1,8.326584778E0,1.658551025E-1,8.379721058E0
1.367677987E1,-5.777984619E-1,8.548423462E0,-1.077758789E-1,8.568606094E0
