"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.017306500E0,8.496331787E-1,-8.300239563E-1,9.761051788E0,9.833053865E0
8.027304500E0,8.557704163E-1,-8.351133728E-1,9.761800232E0,9.834759840E0
8.037303500E0,8.494834900E-1,-8.379574585E-1,9.744436340E0,9.817221322E0
8.047301500E0,8.512797546E-1,-8.289761353E-1,9.753717041E0,9.825826925E0
8.057299500E0,8.635542297E-1,-8.268804932E-1,9.764344940E0,9.837270423E0
8.067297500E0,8.669970703E-1,-8.223898315E-1,9.765542450E0,9.838385452E0
8.077295500E0,8.693920898E-1,-8.122109985E-1,9.752369843E0,9.824675407E0
8.087293500E0,8.728349304E-1,-8.048762512E-1,9.764045563E0,9.835967281E0
8.097291500E0,8.566685486E-1,-8.101153564E-1,9.767787781E0,9.838691276E0
8.107289500E0,8.610095215E-1,-8.035290527E-1,9.772128754E0,9.842839870E0
8.117287500E0,8.749305725E-1,-8.042774963E-1,9.776170349E0,9.848140560E0
8.127286500E0,8.725355530E-1,-8.044271851E-1,9.779313812E0,9.851060858E0
8.137284500E0,8.794212341E-1,-8.080197144E-1,9.772278442E0,9.844983673E0
8.147282500E0,8.735833740E-1,-8.168513489E-1,9.760453033E0,9.833455011E0
8.157280500E0,8.815168762E-1,-8.162525940E-1,9.750274200E0,9.824010753E0
8.167278500E0,8.879534912E-1,-8.181985474E-1,9.757309570E0,9.831734349E0
8.177276500E0,8.884025574E-1,-8.096662903E-1,9.745035095E0,9.818886271E0
8.187274500E0,8.744815063E-1,-8.192463684E-1,9.752070465E0,9.825414031E0
8.197272500E0,8.848100281E-1,-8.217910767E-1,9.749525757E0,9.824025745E0
8.207271500E0,8.800199890E-1,-8.249345398E-1,9.761351166E0,9.835594987E0
8.217269500E0,8.746311951E-1,-8.286767578E-1,9.759255524E0,9.833349036E0
8.227267500E0,8.687933350E-1,-8.355624390E-1,9.756411438E0,9.830591569E0
8.237265500E0,8.665480042E-1,-8.345146179E-1,9.756860504E0,9.830750073E0
8.247263500E0,8.687933350E-1,-8.262817383E-1,9.763147430E0,9.836492826E0
8.257261500E0,8.750802612E-1,-8.253836060E-1,9.758656769E0,9.832517760E0
8.267259500E0,8.687933350E-1,-8.231382751E-1,9.757159882E0,9.830286234E0
8.277257500E0,8.675958252E-1,-8.300239563E-1,9.758656769E0,9.832245126E0
8.287255500E0,8.586145020E-1,-8.286767578E-1,9.766889648E0,9.839515102E0
8.297254500E0,8.662486267E-1,-8.232879639E-1,9.761949921E0,9.834828723E0
8.307252500E0,8.656498718E-1,-8.283773804E-1,9.770781555E0,9.843969270E0
8.317250500E0,8.593629456E-1,-8.300239563E-1,9.754764862E0,9.827659027E0
8.327248500E0,8.556207275E-1,-8.259823608E-1,9.757908325E0,9.830112338E0
8.337246500E0,8.584648132E-1,-8.330177307E-1,9.760602722E0,9.833628317E0
8.347244500E0,8.562194824E-1,-8.289761353E-1,9.749675446E0,9.822244373E0
8.357242500E0,8.687933350E-1,-8.253836060E-1,9.752818909E0,9.826165917E0
8.367240500E0,8.631051636E-1,-8.234376526E-1,9.747879181E0,9.820598180E0
8.377239500E0,8.674461365E-1,-8.153544617E-1,9.749376068E0,9.821792067E0
8.387237500E0,8.779243469E-1,-8.143066406E-1,9.750274200E0,9.823527546E0
8.397235500E0,8.725355530E-1,-8.189469910E-1,9.764494629E0,9.837547856E0
8.407233500E0,8.764274597E-1,-8.159532166E-1,9.762698364E0,9.835862143E0
8.417231500E0,8.782237244E-1,-8.171507263E-1,9.759255524E0,9.832704643E0
8.427229500E0,8.898994446E-1,-8.252339172E-1,9.760453033E0,9.835617696E0
8.437227500E0,8.873547363E-1,-8.210426331E-1,9.765991516E0,9.840533508E0
8.447225500E0,8.896000671E-1,-8.231382751E-1,9.754016418E0,9.829027479E0
8.457223500E0,8.909472656E-1,-8.198451233E-1,9.757309570E0,9.832142346E0
8.467222500E0,8.888516235E-1,-8.204438782E-1,9.749525757E0,9.824277981E0
8.477220500E0,8.934919739E-1,-8.132588196E-1,9.758207703E0,9.832717599E0
8.487218500E0,8.936416626E-1,-8.111631775E-1,9.779164124E0,9.853356386E0
8.497216500E0,8.851094055E-1,-8.262817383E-1,9.775571594E0,9.850277162E0
8.507214500E0,8.881031799E-1,-8.267308044E-1,9.775571594E0,9.850584301E0
8.517212500E0,8.885522461E-1,-8.304730225E-1,9.762698364E0,9.838164965E0
8.527210500E0,8.854087830E-1,-8.352630615E-1,9.754914551E0,9.830563106E0
8.537208500E0,8.738827515E-1,-8.419990540E-1,9.737101593E0,9.812429918E0
8.547207500E0,8.722361755E-1,-8.396040344E-1,9.722282410E0,9.797372410E0
8.557205500E0,8.656498718E-1,-8.425978088E-1,9.735604706E0,9.810266039E0
8.567203500E0,8.647517395E-1,-8.250842285E-1,9.745783539E0,9.818801166E0
8.577201500E0,8.616082764E-1,-8.141569519E-1,9.768685913E0,9.840347800E0
8.587199500E0,8.686436462E-1,-8.134085083E-1,9.784403229E0,9.856506568E0
8.597197500E0,8.717871094E-1,-8.144563293E-1,9.796378326E0,9.868757784E0
8.607195500E0,8.650511169E-1,-8.216413879E-1,9.796977081E0,9.869354991E0
8.617193500E0,8.580157471E-1,-8.280780029E-1,9.778415680E0,9.850853639E0
8.627191500E0,8.711883545E-1,-8.384065247E-1,9.771380310E0,9.845901067E0
8.637190500E0,8.584648132E-1,-8.443940735E-1,9.745783539E0,9.819891037E0
8.647188500E0,8.596623230E-1,-8.366102600E-1,9.733658752E0,9.807295690E0
8.657186500E0,8.672964478E-1,-8.277786255E-1,9.734107819E0,9.807664126E0
8.667180875E0,8.684939575E-1,-8.167016602E-1,9.731114044E0,9.803869843E0
8.677178875E0,8.743318176E-1,-8.159532166E-1,9.741592255E0,9.814726457E0
8.687176875E0,8.836125183E-1,-8.165519714E-1,9.754166107E0,9.828086520E0
8.697174875E0,8.881031799E-1,-8.071215820E-1,9.760003967E0,9.833506493E0
8.707172875E0,8.846603394E-1,-8.113128662E-1,9.761500854E0,9.835026762E0
8.717171875E0,8.936416626E-1,-8.238867188E-1,9.765093384E0,9.840448849E0
8.727169875E0,8.860075378E-1,-8.303233337E-1,9.766290894E0,9.841487896E0
8.737167875E0,8.740324402E-1,-8.390052795E-1,9.762848053E0,9.837736766E0
8.747165875E0,8.741821289E-1,-8.433462524E-1,9.753267975E0,9.828614525E0
8.757163875E0,8.687933350E-1,-8.442443848E-1,9.754615173E0,9.829550733E0
8.767161875E0,8.722361755E-1,-8.421487427E-1,9.751022644E0,9.826110780E0
8.777159875E0,8.777746582E-1,-8.384065247E-1,9.749226379E0,9.824501455E0
8.787157875E0,8.816665649E-1,-8.337661743E-1,9.751621399E0,9.826831731E0
8.797155875E0,8.812174988E-1,-8.330177307E-1,9.755363617E0,9.830441603E0
8.807154875E0,8.801696777E-1,-8.309220886E-1,9.763446808E0,9.838192098E0
8.817152875E0,8.762777710E-1,-8.458909607E-1,9.765243073E0,9.840902729E0
8.827150875E0,8.875044250E-1,-8.440946960E-1,9.762398987E0,9.838932561E0
8.837148875E0,8.894503784E-1,-8.402027893E-1,9.760303345E0,9.836695791E0
8.847146875E0,8.872050476E-1,-8.324189758E-1,9.747130737E0,9.822759885E0
8.857144875E0,8.919950867E-1,-8.310717773E-1,9.751771088E0,9.827684106E0
8.867142875E0,8.732839966E-1,-8.285270691E-1,9.761650543E0,9.835593697E0
8.877140875E0,8.771759033E-1,-8.231382751E-1,9.759255524E0,9.833110523E0
8.887139875E0,8.774752808E-1,-8.193960571E-1,9.762249298E0,9.835796060E0
8.897137875E0,8.735833740E-1,-8.232879639E-1,9.763147430E0,9.836666037E0
8.907135875E0,8.726852417E-1,-8.193960571E-1,9.759854279E0,9.832992676E0
8.917133875E0,8.782237244E-1,-8.204438782E-1,9.768835602E0,9.842487190E0
8.927131875E0,8.764274597E-1,-8.225395203E-1,9.753267975E0,9.827051060E0
8.937129875E0,8.725355530E-1,-8.126600647E-1,9.763297119E0,9.835837804E0
8.947127875E0,8.653504944E-1,-8.186476135E-1,9.760153656E0,9.832579254E0
8.957125875E0,8.786727905E-1,-8.146060181E-1,9.748178558E0,9.821539291E0
8.967124875E0,8.759783936E-1,-8.214916992E-1,9.751172333E0,9.824843440E0
8.977122875E0,8.755293274E-1,-8.201445007E-1,9.749974823E0,9.823502311E0
8.987120875E0,8.798703003E-1,-8.259823608E-1,9.756860504E0,9.831212820E0
8.997118875E0,8.806187439E-1,-8.216413879E-1,9.766141205E0,9.840126929E0
9.007116875E0,8.744815063E-1,-8.292755127E-1,9.769434357E0,9.843488377E0
9.017114875E0,8.734336853E-1,-8.318202209E-1,9.763297119E0,9.837519094E0
9.027112875E0,8.737330627E-1,-8.229885864E-1,9.755064240E0,9.828631542E0
9.037110875E0,8.743318176E-1,-8.309220886E-1,9.755662994E0,9.829946496E0
9.047108875E0,8.705895996E-1,-8.244854736E-1,9.753866730E0,9.827289490E0
9.057107875E0,8.660989380E-1,-8.318202209E-1,9.750573578E0,9.824242329E0
9.067105875E0,8.699908447E-1,-8.310717773E-1,9.751471710E0,9.825414235E0
9.077103875E0,8.750802612E-1,-8.394543457E-1,9.757758636E0,9.832817636E0
9.087101875E0,8.711883545E-1,-8.414002991E-1,9.763746185E0,9.838580344E0
9.097099875E0,8.749305725E-1,-8.331674194E-1,9.767189026E0,9.841628571E0
9.107097875E0,8.720864868E-1,-8.416996765E-1,9.766739960E0,9.841656498E0
9.117095875E0,8.854087830E-1,-8.330177307E-1,9.765991516E0,9.841364618E0
9.127093875E0,8.806187439E-1,-8.363108826E-1,9.762099609E0,9.837351984E0
9.137092875E0,8.741821289E-1,-8.331674194E-1,9.761051788E0,9.835471232E0
9.147090875E0,8.825646973E-1,-8.375083923E-1,9.767638092E0,9.843124232E0
9.157088875E0,8.815168762E-1,-8.378077698E-1,9.754914551E0,9.830429887E0
9.167086875E0,8.961863708E-1,-8.315208435E-1,9.758656769E0,9.834935630E0
9.177084875E0,8.949888611E-1,-8.352630615E-1,9.762249298E0,9.838708289E0
9.187082875E0,8.822653198E-1,-8.334667969E-1,9.762548676E0,9.837703779E0
9.197080875E0,8.803193665E-1,-8.195457458E-1,9.747879181E0,9.821800545E0
9.207078875E0,8.816665649E-1,-8.219407654E-1,9.748477936E0,9.822715746E0
9.217077875E0,8.695417786E-1,-8.190966797E-1,9.745334473E0,9.818277153E0
9.227075875E0,8.681945801E-1,-8.241860962E-1,9.742041321E0,9.815315260E0
9.237073875E0,8.761280823E-1,-8.225395203E-1,9.758058014E0,9.831778470E0
9.247071875E0,8.728349304E-1,-8.270301819E-1,9.756411438E0,9.830228069E0
9.257069875E0,8.674461365E-1,-8.289761353E-1,9.759554901E0,9.833034938E0
9.267067875E0,8.713380432E-1,-8.256829834E-1,9.764644318E0,9.838153334E0
9.277065875E0,8.723858643E-1,-8.285270691E-1,9.770182800E0,9.843982230E0
9.287063875E0,8.759783936E-1,-8.307723999E-1,9.771829376E0,9.846124633E0
9.297061875E0,8.704399109E-1,-8.309220886E-1,9.773176575E0,9.846983168E0
9.307060875E0,8.675958252E-1,-8.235873413E-1,9.769284668E0,9.842252870E0
9.317058875E0,8.716374207E-1,-8.301736450E-1,9.759554901E0,9.833506594E0
9.327056875E0,8.699908447E-1,-8.372090149E-1,9.748627625E0,9.823112723E0
9.337054875E0,8.637039185E-1,-8.375083923E-1,9.738897858E0,9.812926997E0
9.347052875E0,8.701405334E-1,-8.339158630E-1,9.736053772E0,9.810367132E0
9.357050875E0,8.725355530E-1,-8.445437622E-1,9.745484161E0,9.820846908E0
9.367048875E0,8.735833740E-1,-8.508306885E-1,9.745633850E0,9.821631225E0
9.377046875E0,8.840615845E-1,-8.343649292E-1,9.756261749E0,9.831702449E0
9.387045875E0,8.825646973E-1,-8.234376526E-1,9.776320038E0,9.850553461E0
9.397043875E0,8.864566040E-1,-8.253836060E-1,9.777816925E0,9.852551306E0
9.407041875E0,8.907975769E-1,-8.237370300E-1,9.796228638E0,9.871076868E0
9.417039875E0,8.885522461E-1,-8.397537231E-1,9.777667236E0,9.853805762E0
9.427037875E0,8.774752808E-1,-8.439450073E-1,9.768685913E0,9.844258759E0
9.437035875E0,8.668473816E-1,-8.544232178E-1,9.743987274E0,9.819712390E0
9.447033875E0,8.779243469E-1,-8.518785095E-1,9.734556885E0,9.811118483E0
9.457031875E0,8.719367981E-1,-8.499325562E-1,9.733808441E0,9.809673078E0
9.467029875E0,8.884025574E-1,-8.418493652E-1,9.728868713E0,9.805552300E0
9.477028875E0,8.839118958E-1,-8.339158630E-1,9.750274200E0,9.825709282E0
9.487026875E0,8.891510010E-1,-8.131091309E-1,9.764344940E0,9.838402720E0
9.497024875E0,8.845106506E-1,-8.018824768E-1,9.765692139E0,9.838400152E0
9.507022875E0,8.839118958E-1,-8.008346558E-1,9.766889648E0,9.839449669E0
9.517020875E0,8.845106506E-1,-8.135581970E-1,9.766290894E0,9.839952939E0
9.527018875E0,8.867559814E-1,-8.162525940E-1,9.771080933E0,9.845132150E0
9.537016875E0,8.812174988E-1,-8.270301819E-1,9.765093384E0,9.839592065E0
9.547014875E0,8.713380432E-1,-8.381071472E-1,9.756860504E0,9.831479058E0
9.557013875E0,8.699908447E-1,-8.488847351E-1,9.761051788E0,9.836443533E0
9.567011875E0,8.666976929E-1,-8.455915833E-1,9.753267975E0,9.828144596E0
9.577009875E0,8.764274597E-1,-8.411009216E-1,9.750274200E0,9.825651268E0
9.587007875E0,8.770262146E-1,-8.355624390E-1,9.746531982E0,9.821518480E0
9.597005875E0,8.777746582E-1,-8.342152405E-1,9.765093384E0,9.839890864E0
9.607003875E0,8.846603394E-1,-8.360115051E-1,9.756710815E0,9.832341791E0
9.617001875E0,8.807684326E-1,-8.381071472E-1,9.760303345E0,9.835735763E0
9.626999875E0,8.743318176E-1,-8.458909607E-1,9.752519531E0,9.828103828E0
9.636998875E0,8.858578491E-1,-8.541238403E-1,9.749825134E0,9.827174661E0
9.646996875E0,8.875044250E-1,-8.457412720E-1,9.750872955E0,9.827637854E0
9.656994875E0,8.782237244E-1,-8.472381592E-1,9.754764862E0,9.830794827E0
9.666992417E0,8.810678101E-1,-8.393046570E-1,9.737251282E0,9.812990131E0
9.676990417E0,8.849597168E-1,-8.310717773E-1,9.756261749E0,9.831504326E0
9.686988417E0,8.801696777E-1,-8.391549683E-1,9.762548676E0,9.837999612E0
9.696986417E0,8.809181213E-1,-8.340655518E-1,9.765991516E0,9.841050369E0
9.706984417E0,8.913963318E-1,-8.292755127E-1,9.766889648E0,9.842480312E0
9.716983417E0,8.930429077E-1,-8.307723999E-1,9.752519531E0,9.828496611E0
9.726981417E0,8.860075378E-1,-8.225395203E-1,9.769584045E0,9.844102450E0
9.736979417E0,8.881031799E-1,-8.171507263E-1,9.753717041E0,9.828095374E0
9.746977417E0,8.839118958E-1,-8.270301819E-1,9.756710815E0,9.831514893E0
9.756975417E0,8.735833740E-1,-8.277786255E-1,9.754914551E0,9.828871922E0
9.766973417E0,8.747808838E-1,-8.252339172E-1,9.746831360E0,9.820742038E0
9.776971417E0,8.833131409E-1,-8.220904541E-1,9.763895874E0,9.838177548E0
9.786969417E0,8.789721680E-1,-8.301736450E-1,9.760153656E0,9.834753670E0
9.796967417E0,8.824150085E-1,-8.277786255E-1,9.777218170E0,9.851795209E0
9.806966417E0,8.890013123E-1,-8.303233337E-1,9.768386536E0,9.843837447E0
9.816964417E0,8.834628296E-1,-8.358618164E-1,9.768685913E0,9.844104633E0
9.826962417E0,8.827143860E-1,-8.512797546E-1,9.754465485E0,9.831249097E0
9.836960417E0,8.785231018E-1,-8.467890930E-1,9.752070465E0,9.828109328E0
9.846958417E0,8.737330627E-1,-8.409512329E-1,9.756860504E0,9.831934466E0
9.856956417E0,8.734336853E-1,-8.394543457E-1,9.744586029E0,9.819599120E0
9.866954417E0,8.728349304E-1,-8.443940735E-1,9.748328247E0,9.823682903E0
9.876952417E0,8.761280823E-1,-8.325686646E-1,9.750124512E0,9.824749309E0
9.886951417E0,8.776249695E-1,-8.316705322E-1,9.761800232E0,9.836393914E0
9.896949417E0,8.774752808E-1,-8.370593262E-1,9.765542450E0,9.840551332E0
9.906947417E0,8.707392883E-1,-8.449928284E-1,9.769434357E0,9.844493255E0
9.916945417E0,8.797206116E-1,-8.349636841E-1,9.770482178E0,9.845475849E0
9.926943417E0,8.904981995E-1,-8.460406494E-1,9.759554901E0,9.836548363E0
9.936941417E0,8.913963318E-1,-8.431965637E-1,9.753567352E0,9.830444749E0
9.946939417E0,8.912466431E-1,-8.452922058E-1,9.743687897E0,9.820809199E0
9.956937417E0,8.750802612E-1,-8.500822449E-1,9.748627625E0,9.824670267E0
9.966936417E0,8.687933350E-1,-8.487350464E-1,9.748477936E0,9.823847266E0
9.976934417E0,8.719367981E-1,-8.457412720E-1,9.749825134E0,9.825204437E0
9.986932417E0,8.774752808E-1,-8.470884705E-1,9.737850037E0,9.813931174E0
9.996930417E0,8.834628296E-1,-8.385562134E-1,9.756261749E0,9.832005208E0
1.000692842E1,8.782237244E-1,-8.373587036E-1,9.764494629E0,9.839603745E0
1.001692642E1,8.855584717E-1,-8.306227112E-1,9.754764862E0,9.830034863E0
1.002692442E1,8.933422852E-1,-8.265811157E-1,9.756710815E0,9.832329465E0
1.003692242E1,8.922944641E-1,-8.306227112E-1,9.758656769E0,9.834505856E0
1.004692142E1,9.009764099E-1,-8.319699097E-1,9.766290894E0,9.842985840E0
1.005691942E1,8.972341919E-1,-8.369096375E-1,9.771679688E0,9.848409559E0
1.006691742E1,8.903485107E-1,-8.337661743E-1,9.768835602E0,9.844695806E0
1.007691542E1,8.873547363E-1,-8.277786255E-1,9.757608948E0,9.832779274E0
1.008691342E1,8.949888611E-1,-8.348139954E-1,9.760003967E0,9.836442289E0
1.009691142E1,8.869056702E-1,-8.277786255E-1,9.759255524E0,9.834372756E0
1.010690942E1,8.750802612E-1,-8.219407654E-1,9.763297119E0,9.836834995E0
1.011690742E1,8.669970703E-1,-8.264314270E-1,9.763446808E0,9.836644062E0
1.012690642E1,8.610095215E-1,-8.291258240E-1,9.758357391E0,9.831293201E0
1.013690442E1,8.494834900E-1,-8.372090149E-1,9.770182800E0,9.842713705E0
1.014690242E1,8.580157471E-1,-8.379574585E-1,9.772428131E0,9.845746051E0
1.015690042E1,8.529263306E-1,-8.431965637E-1,9.773176575E0,9.846494002E0
1.016689842E1,8.539741516E-1,-8.433462524E-1,9.759704590E0,9.833226247E0
1.017689642E1,8.496331787E-1,-8.506809998E-1,9.743837585E0,9.817734239E0
1.018689442E1,8.518785095E-1,-8.542735291E-1,9.742340698E0,9.816755194E0
1.019689242E1,8.511300659E-1,-8.428971863E-1,9.739197235E0,9.812586858E0
1.020689142E1,8.619076538E-1,-8.376580811E-1,9.743388519E0,9.817238700E0
1.021688942E1,8.559201050E-1,-8.270301819E-1,9.767338715E0,9.839587578E0
1.022688742E1,8.605604553E-1,-8.207432556E-1,9.779164124E0,9.851204736E0
1.023688542E1,8.678952026E-1,-8.297245789E-1,9.777517548E0,9.850966163E0
1.024688342E1,8.689430237E-1,-8.402027893E-1,9.776769104E0,9.851203826E0
1.025688142E1,8.665480042E-1,-8.485853577E-1,9.762099609E0,9.837153620E0
1.026687942E1,8.677455139E-1,-8.521778870E-1,9.750723267E0,9.826280764E0
1.027687742E1,8.777746582E-1,-8.470884705E-1,9.742490387E0,9.818562327E0
1.028687642E1,8.851094055E-1,-8.361611938E-1,9.743538208E0,9.819323857E0
1.029687442E1,8.842112732E-1,-8.241860962E-1,9.743538208E0,9.818230447E0
1.030687242E1,8.860075378E-1,-8.156538391E-1,9.745484161E0,9.819611096E0
1.031687042E1,8.881031799E-1,-8.141569519E-1,9.749525757E0,9.823687255E0
1.032686842E1,8.888516235E-1,-8.140072632E-1,9.760303345E0,9.834438795E0
1.033686642E1,8.888516235E-1,-8.301736450E-1,9.767338715E0,9.842771513E0
1.034686442E1,8.885522461E-1,-8.384065247E-1,9.767787781E0,9.843887887E0
1.035686242E1,8.872050476E-1,-8.469387817E-1,9.755513306E0,9.832318036E0
1.036686142E1,8.924441528E-1,-8.378077698E-1,9.755513306E0,9.832009880E0
1.037685942E1,8.815168762E-1,-8.527766418E-1,9.751022644E0,9.827855443E0
1.038685742E1,8.828640747E-1,-8.583151245E-1,9.741592255E0,9.819102478E0
1.039685542E1,8.819659424E-1,-8.500822449E-1,9.746681671E0,9.823355198E0
1.040685342E1,8.827143860E-1,-8.616082764E-1,9.740544434E0,9.818337913E0
1.041685142E1,8.777746582E-1,-8.485853577E-1,9.744286652E0,9.820473910E0
1.042684942E1,8.725355530E-1,-8.479866028E-1,9.757309570E0,9.832877993E0
1.043684742E1,8.831634521E-1,-8.446934509E-1,9.768087158E0,9.844237474E0
1.044684642E1,8.797206116E-1,-8.491841125E-1,9.764195251E0,9.840453796E0
1.045684442E1,8.819659424E-1,-8.411009216E-1,9.762698364E0,9.838475189E0
1.046684242E1,8.837622070E-1,-8.388555908E-1,9.751022644E0,9.826858956E0
1.047684042E1,8.770262146E-1,-8.258326721E-1,9.747130737E0,9.821289742E0
1.048683842E1,8.764274597E-1,-8.280780029E-1,9.750423889E0,9.824693598E0
1.049683642E1,8.640032959E-1,-8.229885864E-1,9.749825134E0,9.822571051E0
1.050683442E1,8.628057861E-1,-8.286767578E-1,9.750274200E0,9.823389740E0
1.051683242E1,8.680448914E-1,-8.207432556E-1,9.774972839E0,9.847701023E0
1.052683142E1,8.693920898E-1,-8.229885864E-1,9.764344940E0,9.837458256E0
1.053682942E1,8.674461365E-1,-8.313711548E-1,9.763895874E0,9.837545600E0
1.054682742E1,8.684939575E-1,-8.262817383E-1,9.764644318E0,9.837952120E0
1.055682542E1,8.753796387E-1,-8.295748901E-1,9.758656769E0,9.832897129E0
1.056682342E1,8.789721680E-1,-8.286767578E-1,9.761201477E0,9.835667314E0
1.057682142E1,8.819659424E-1,-8.276289368E-1,9.762997742E0,9.837629719E0
1.058681942E1,8.833131409E-1,-8.306227112E-1,9.761650543E0,9.836665976E0
1.059681742E1,8.797206116E-1,-8.247848511E-1,9.749825134E0,9.824116681E0
1.060681642E1,8.812174988E-1,-8.360115051E-1,9.747280426E0,9.822674545E0
1.061681442E1,8.843609619E-1,-8.427474976E-1,9.750423889E0,9.826651702E0
1.062681242E1,8.770262146E-1,-8.415499878E-1,9.742041321E0,9.817573553E0
1.063681042E1,8.738827515E-1,-8.529263306E-1,9.743987274E0,9.820205822E0
1.064680842E1,8.729846191E-1,-8.587641907E-1,9.752519531E0,9.829100431E0
1.065680642E1,8.756790161E-1,-8.442443848E-1,9.746831360E0,9.822437777E0
1.066680467E1,8.663983154E-1,-8.478369141E-1,9.752369843E0,9.827420364E0
1.067680267E1,8.707392883E-1,-8.419990540E-1,9.751771088E0,9.826707926E0
1.068680167E1,8.640032959E-1,-8.414002991E-1,9.760003967E0,9.834232741E0
1.069679967E1,8.740324402E-1,-8.333171082E-1,9.760602722E0,9.835024942E0
1.070679767E1,8.690927124E-1,-8.381071472E-1,9.762997742E0,9.837371124E0
1.071679567E1,8.725355530E-1,-8.349636841E-1,9.771979065E0,9.846322029E0
1.072679367E1,8.646020508E-1,-8.363108826E-1,9.777667236E0,9.851382095E0
1.073679167E1,8.665480042E-1,-8.464897156E-1,9.749076691E0,9.824049399E0
1.074678967E1,8.665480042E-1,-8.375083923E-1,9.753267975E0,9.827439236E0
1.075678767E1,8.605604553E-1,-8.370593262E-1,9.762249298E0,9.835788935E0
1.076678667E1,8.548722839E-1,-8.228388977E-1,9.757608948E0,9.829486398E0
1.077678467E1,8.617579651E-1,-8.312214661E-1,9.760902100E0,9.834061507E0
1.078678267E1,8.695417786E-1,-8.270301819E-1,9.757159882E0,9.830679060E0
1.079678067E1,8.605604553E-1,-8.268804932E-1,9.758806458E0,9.831510521E0
1.080677867E1,8.675958252E-1,-8.358618164E-1,9.752519531E0,9.826648701E0
1.081677667E1,8.660989380E-1,-8.485853577E-1,9.758656769E0,9.833697494E0
1.082677467E1,8.613088989E-1,-8.412506104E-1,9.762698364E0,9.836657713E0
1.083677267E1,8.671467590E-1,-8.415499878E-1,9.747879181E0,9.822489420E0
1.084677167E1,8.699908447E-1,-8.430468750E-1,9.754166107E0,9.829108228E0
1.085676967E1,8.735833740E-1,-8.313711548E-1,9.754615173E0,9.828878018E0
1.086676767E1,8.729846191E-1,-8.250842285E-1,9.749974823E0,9.823689489E0
1.087676567E1,8.752299500E-1,-8.352630615E-1,9.759405212E0,9.834108091E0
1.088676367E1,8.690927124E-1,-8.364605713E-1,9.758656769E0,9.832922778E0
1.089676167E1,8.750802612E-1,-8.357121277E-1,9.764195251E0,9.838886580E0
1.090675967E1,8.815168762E-1,-8.336164856E-1,9.761650543E0,9.836758093E0
1.091675767E1,8.765771484E-1,-8.369096375E-1,9.757758636E0,9.832734047E0
1.092675667E1,8.663983154E-1,-8.394543457E-1,9.752369843E0,9.826700727E0
1.093675467E1,8.698411560E-1,-8.397537231E-1,9.749825134E0,9.824505082E0
1.094675267E1,8.604107666E-1,-8.321195984E-1,9.760902100E0,9.834019499E0
1.095675067E1,8.364605713E-1,-8.312214661E-1,9.784103851E0,9.854911648E0
1.096674867E1,8.250842285E-1,-8.268804932E-1,9.792935486E0,9.862356755E0
1.097674667E1,8.271798706E-1,-8.247848511E-1,9.790540466E0,9.859978662E0
1.098674467E1,8.342152405E-1,-8.256829834E-1,9.782307587E0,9.852472237E0
1.099674267E1,8.499325562E-1,-8.430468750E-1,9.754315796E0,9.827501719E0
1.100674167E1,8.640032959E-1,-8.533753967E-1,9.743089142E0,9.818479378E0
1.101673967E1,8.872050476E-1,-8.767268372E-1,9.722432098E0,9.802115519E0
1.102673767E1,9.024732971E-1,-8.747808838E-1,9.717791748E0,9.798733393E0
1.103673567E1,9.095086670E-1,-8.593629456E-1,9.735155640E0,9.815241516E0
1.104673367E1,8.945397949E-1,-8.448431396E-1,9.740544434E0,9.817951275E0
1.105673167E1,9.072633362E-1,-8.198451233E-1,9.768236847E0,9.844476821E0
1.106672967E1,9.175918579E-1,-8.072712708E-1,9.768835602E0,9.844989118E0
1.107672767E1,9.288185120E-1,-8.041278076E-1,9.771679688E0,9.848606464E0
1.108672667E1,9.180409241E-1,-8.026309204E-1,9.783505096E0,9.859208260E0
1.109672467E1,9.071136475E-1,-8.171507263E-1,9.785001984E0,9.860874926E0
1.110672267E1,9.029223633E-1,-8.351133728E-1,9.770182800E0,9.847291764E0
1.111672067E1,8.915460205E-1,-8.319699097E-1,9.761500854E0,9.837373998E0
1.112671867E1,8.849597168E-1,-8.253836060E-1,9.744735718E0,9.819586855E0
1.113671667E1,8.803193665E-1,-8.282276917E-1,9.736203461E0,9.810941908E0
1.114671467E1,8.783734131E-1,-8.232879639E-1,9.741592255E0,9.815699801E0
1.115671267E1,8.765771484E-1,-8.122109985E-1,9.745184784E0,9.818182147E0
1.116671167E1,8.681945801E-1,-8.181985474E-1,9.763746185E0,9.836358588E0
1.117670967E1,8.659492493E-1,-8.216413879E-1,9.765392761E0,9.838082052E0
1.118670767E1,8.551716614E-1,-8.253836060E-1,9.773475952E0,9.845476568E0
1.119670567E1,8.518785095E-1,-8.416996765E-1,9.766739960E0,9.839886421E0
1.120670367E1,8.482859802E-1,-8.551716614E-1,9.754615173E0,9.828704129E0
1.121670167E1,8.476872253E-1,-8.625064087E-1,9.749675446E0,9.824391189E0
1.122669967E1,8.469387817E-1,-8.617579651E-1,9.742490387E0,9.817130489E0
1.123669767E1,8.548722839E-1,-8.660989380E-1,9.747280426E0,9.822953206E0
1.124669667E1,8.488847351E-1,-8.660989380E-1,9.754914551E0,9.830009693E0
