"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.929847375E0,-1.413959656E0,-7.347919922E0,-5.004542999E0,9.002036421E0
6.939845375E0,-4.134402466E0,-6.880142670E0,-7.040758667E0,1.067716861E1
6.949843375E0,-4.925058289E0,-6.622827759E0,-8.540939026E0,1.187710765E1
6.959840375E0,-4.062252502E0,-5.801635437E0,-6.637796631E0,9.706761213E0
6.969838375E0,-2.847378845E0,-3.868704987E0,-3.549119568E0,5.972494811E0
6.979836375E0,-1.428030396E0,-1.634451141E0,-8.875044250E-1,2.344859366E0
6.989834375E0,-3.785627747E-1,1.182690582E0,1.037342834E-1,1.246125030E0
6.999832375E0,3.077600098E-1,4.117787018E0,1.005758514E0,4.249992510E0
7.009830375E0,1.158590698E0,7.266938324E0,3.346740417E0,8.084021056E0
7.019828375E0,3.573668518E0,1.036744080E1,6.799909515E0,1.290324396E1
7.029826375E0,7.380402374E0,1.640857819E1,1.369142853E1,2.260900246E1
7.039824375E0,5.734574890E0,2.552267532E1,2.068578369E1,3.334957199E1
7.049822375E0,4.185446320E0,2.378224457E1,2.274295578E1,3.317160164E1
7.059820375E0,3.746558990E0,1.468132004E1,1.515762955E1,2.143202267E1
7.069818375E0,2.756817169E0,8.776249695E0,3.068169708E0,9.697229757E0
7.079816375E0,3.894301758E0,6.804100800E0,-1.689761124E1,1.862768476E1
7.089814375E0,7.510930939E0,8.772657166E0,-3.495770508E1,3.681595770E1
7.099812375E0,1.453237976E1,1.643312714E1,-2.056603271E1,3.006990906E1
7.109809375E0,2.086047043E1,2.204211319E1,-7.699987793E0,3.130980345E1
7.119807125E0,1.481828522E1,1.967628296E1,2.894979858E-1,2.463374712E1
7.129805125E0,2.277064819E0,1.293235703E1,6.118077393E0,1.448660600E1
7.139803125E0,-2.080523529E0,8.968000946E0,-1.599124603E0,9.344025825E0
7.149801125E0,-3.286415863E0,4.103865967E0,-1.099463654E0,5.371318779E0
7.159799125E0,-1.989812164E0,1.121767273E0,-4.849465485E0,5.360506483E0
7.169797125E0,-7.122189331E-1,3.183879089E-1,-5.752687225E0,5.805345552E0
7.179795125E0,-2.439926147E-1,9.232800293E-1,-3.892056427E0,4.007503168E0
7.189793125E0,-4.520599365E-1,4.242477722E0,-6.375991058E0,7.671781891E0
7.199791125E0,-1.121318207E0,1.566178116E1,-1.039588165E1,1.883143911E1
7.209789125E0,-5.559588776E0,3.985776535E1,-9.418863373E0,4.133116830E1
7.219787125E0,-1.082638641E1,4.859240158E1,-5.492228851E0,5.008589334E1
7.229785125E0,-1.448522781E1,3.313629272E1,3.550616455E0,3.633789479E1
7.239783125E0,-1.436128555E1,2.241828094E1,9.151070251E0,2.815258301E1
7.249781125E0,-9.056916046E0,1.731464401E1,1.652353912E1,2.559007563E1
7.259778125E0,-3.826343079E0,1.466275864E1,2.379871033E1,2.821375561E1
7.269776125E0,-3.442840576E-3,1.406699753E1,2.101569763E1,2.528912767E1
7.279774125E0,5.532495117E0,1.667143158E1,1.330822540E1,2.203755877E1
7.289772125E0,1.162901733E1,2.076871124E1,6.628066864E0,2.470839293E1
7.299770125E0,1.394260620E1,1.692754898E1,5.388344879E0,2.258256944E1
7.309768125E0,9.299860840E0,8.960217133E0,1.035591476E1,1.655348523E1
7.319766125E0,1.765728149E0,3.968098297E0,1.134790192E1,1.215065751E1
7.329764125E0,-4.644092560E0,3.491788788E0,7.594606934E0,9.562334397E0
7.339762125E0,-8.192164307E0,4.937931519E0,4.773124237E0,1.069006261E1
7.349760125E0,-8.823551331E0,4.907395020E0,4.373904419E0,1.100311882E1
7.359758125E0,-8.267308044E0,3.984114990E0,3.426674194E0,9.796103848E0
7.369756125E0,-7.311395874E0,2.701881409E0,1.789678345E0,7.997475936E0
7.379754125E0,-6.533313904E0,1.195563812E0,5.927673340E-2,6.642068738E0
7.389752125E0,-6.044131165E0,-4.953199768E-1,-1.717827759E0,6.302998939E0
7.399749125E0,-4.377946014E0,-1.225950623E0,-2.527044983E0,5.201473116E0
7.409747125E0,-3.192411346E0,-1.123413849E0,-1.254241791E0,3.609248031E0
7.419745125E0,-2.530487823E0,-8.454418945E-1,-3.236270142E-1,2.687540710E0
7.429743125E0,-1.568737793E0,-3.996688843E-1,-3.945794678E-1,1.666243210E0
7.439741125E0,-9.412426758E-1,6.345304871E-1,-9.553134155E-1,1.483640939E0
7.449739125E0,-6.110293579E-1,2.112107849E0,-8.993298340E-1,2.375531644E0
7.459737125E0,-2.475851440E-1,3.539539490E0,1.408570862E-1,3.550982811E0
7.469735125E0,-1.603764954E0,7.875572662E0,1.540446625E0,8.183500632E0
7.479733125E0,-1.851649475E0,1.783556076E1,7.655081177E-1,1.794775295E1
7.489731125E0,-1.761836243E0,3.201108261E1,-4.611310730E0,3.238946840E1
7.499729125E0,5.542224884E0,4.474420395E1,-8.578211517E0,4.589494260E1
7.509727125E0,1.551538559E1,5.003165863E1,-5.883515167E0,5.271157184E1
7.519725125E0,1.440379715E1,3.963517822E1,1.467248840E1,4.465085263E1
7.529723125E0,3.437751160E0,2.943538879E1,2.301823334E1,3.752464940E1
7.539720125E0,-7.024891663E-1,3.081222565E1,1.228689926E1,3.317912949E1
7.549718125E0,5.313799896E0,3.129901337E1,2.721340942E-1,3.174805134E1
7.559716125E0,1.017404297E1,2.568508759E1,1.721420288E0,2.768028472E1
7.569714125E0,1.081126785E1,2.098590958E1,3.738026733E0,2.390114552E1
7.579712125E0,7.339537354E0,1.839030716E1,1.375339966E0,1.984852050E1
7.589710125E0,-2.003433838E0,1.343231735E1,1.896107025E0,1.371262624E1
7.599708125E0,-8.758436737E0,8.947942657E0,2.693199463E0,1.280738909E1
7.609706125E0,-8.396938477E0,6.309379578E-1,1.538201294E0,8.559948698E0
7.619704125E0,-2.328557739E0,-9.841883698E0,-7.027885437E-1,1.013798637E1
7.629702125E0,5.350473633E0,-9.872270508E0,-3.466940460E0,1.175197725E1
7.639700125E0,6.432723083E0,-7.333699493E0,-3.638932800E0,1.041176769E1
7.649698125E0,4.947810974E0,-4.849615173E0,-2.351310425E0,7.316301079E0
7.659696125E0,4.643942871E0,-3.895199890E0,-9.725276184E-1,6.138778180E0
7.669694125E0,4.569248199E0,-4.823719025E0,-2.320175171E-2,6.644308290E0
7.679691125E0,3.187920685E0,-5.640270996E0,-9.539662170E-1,6.548705731E0
7.689689125E0,1.378333740E0,-5.607339478E0,-2.802472229E0,6.418404047E0
7.699687125E0,-1.127904510E0,-5.064119110E0,-4.050277405E0,6.581961562E0
7.709685125E0,-3.630250854E0,-4.812642059E0,-5.776787109E0,8.349342140E0
7.719683125E0,-4.056564331E0,-4.638404388E0,-7.094047852E0,9.396596424E0
7.729681125E0,-2.972368927E0,-4.123475189E0,-6.646029510E0,8.367062383E0
7.739679125E0,-1.880838776E0,-2.590812378E0,-4.821773071E0,5.787863062E0
7.749677125E0,-1.044228516E0,1.851649475E-1,-2.322719879E0,2.553375587E0
7.759675125E0,-6.849755859E-1,3.199895782E0,4.487667847E-1,3.303016227E0
7.769673125E0,4.123924255E-1,6.811435547E0,4.372108154E0,8.104384704E0
7.779671125E0,3.619622955E0,1.117456238E1,9.958640900E0,1.539957932E1
7.789669125E0,8.378975830E0,1.857023300E1,2.100477036E1,2.926194059E1
7.799667125E0,5.254223785E0,2.806079727E1,3.395838318E1,4.436425362E1
7.809665125E0,-1.321601715E0,2.857827118E1,1.951342163E1,3.463001355E1
7.819662125E0,4.196972351E0,2.588297607E1,-1.443268707E1,2.993067797E1
7.829660125E0,6.923103333E0,2.157882660E1,-2.867556885E1,3.654946465E1
7.839658125E0,9.006171570E0,1.325733124E1,-1.597268463E1,2.262729794E1
7.849656125E0,1.175834839E1,6.969656525E0,-1.717378693E0,1.377622076E1
7.859654125E0,9.220226440E0,3.477119293E0,1.585742432E1,1.866978415E1
7.869652125E0,5.295687561E0,3.511697388E-1,3.676654358E0,6.456424258E0
7.879650125E0,-1.886077881E-1,6.340814209E-1,-6.921157379E0,6.952701030E0
7.889648125E0,-4.660408630E0,7.682025146E-1,-1.252086273E1,1.338213538E1
7.899646125E0,-4.462071075E0,2.019749908E0,-1.212119385E1,1.307336255E1
7.909644125E0,-5.566923523E-1,5.712271271E0,-1.110390930E1,1.249947004E1
7.919642125E0,1.905238037E0,8.729995880E0,-9.417665863E0,1.298211040E1
7.929640125E0,3.798051910E0,1.309746368E1,-6.618486786E0,1.515826905E1
7.939638125E0,5.845643921E0,2.276451096E1,-5.194048920E0,2.407016111E1
7.949636125E0,5.496270447E0,3.958099091E1,-3.857178955E0,4.014650246E1
7.959633125E0,1.146615601E0,4.288836319E1,-2.583777008E0,4.298141840E1
7.969631125E0,-6.748865662E0,3.100098312E1,5.405708771E0,3.218431030E1
7.979629125E0,-1.259885056E1,2.026336212E1,1.542063263E1,2.841004735E1
7.989627125E0,-8.763825531E0,1.489387802E1,1.449480789E1,2.255508138E1
7.999625125E0,-1.254391479E-1,1.591505447E1,1.291619064E1,2.049713821E1
8.009623125E0,2.774480438E0,1.774499908E1,1.036130356E1,2.073497880E1
8.019621125E0,3.459006958E0,1.723276428E1,9.590706024E0,2.002285035E1
8.029619125E0,4.959786072E0,1.655662033E1,1.499851044E1,2.288397846E1
8.039617125E0,7.182364197E0,1.590727066E1,1.512993713E1,2.309854136E1
8.049615125E0,7.397466888E0,1.285646484E1,6.505022736E0,1.619649732E1
8.059613125E0,4.151317291E0,6.581214294E0,1.831142120E0,7.993678647E0
8.069611125E0,-6.550378418E-1,1.232686615E0,5.603447571E0,5.774704801E0
8.079609125E0,-4.171076202E0,-9.437873840E-1,7.359595642E0,8.511889292E0
8.089606125E0,-6.537205811E0,1.143771515E0,5.700745239E0,8.748815312E0
8.099604125E0,-7.053482208E0,3.879033508E0,6.561754761E0,1.038533282E1
8.109602125E0,-6.542145538E0,5.025798798E0,5.902375946E0,1.014378448E1
8.119600125E0,-6.519542542E0,5.372627563E0,2.609373779E0,8.841854636E0
8.129599000E0,-6.363566895E0,4.518354034E0,2.028282166E-1,7.807153520E0
8.139597000E0,-4.978197784E0,2.764151917E0,-1.676513672E-2,5.694143489E0
8.149595000E0,-3.744014282E0,1.088386688E0,-1.084644470E0,4.047058457E0
8.159593000E0,-2.649789734E0,-6.945556641E-2,-1.909279633E0,3.266735132E0
8.169591000E0,-2.316133575E0,-1.782792664E-1,-1.238075409E0,2.632316272E0
8.179589000E0,-2.616109772E0,4.632865906E-1,3.891906738E-3,2.656817636E0
8.189587000E0,-2.677033081E0,1.791175232E0,-2.514770508E-2,3.221094105E0
8.199585000E0,-2.189047852E0,3.689228210E0,8.173004150E-2,4.290572815E0
8.209583000E0,-1.022373962E0,5.555547180E0,1.115180969E0,5.757862588E0
8.219581000E0,2.165995789E-1,7.194938049E0,2.356699219E0,7.574171910E0
8.229578000E0,-9.190887451E-2,1.157947037E1,1.301543427E0,1.165275060E1
8.239576000E0,-3.908372498E-1,1.949979996E1,-1.746268616E0,1.958173655E1
8.249574000E0,1.924847260E0,2.846121460E1,-4.550387421E0,2.888687936E1
8.259572000E0,8.750802612E0,4.058180969E1,-4.498295746E0,4.175756804E1
8.269570000E0,1.580817673E1,4.759502563E1,9.557175751E0,5.105413328E1
8.279568000E0,1.271755371E1,3.868076294E1,1.859253662E1,4.476181422E1
8.289566000E0,4.338428192E0,3.194057922E1,1.116019226E1,3.411117781E1
8.299564000E0,2.556533661E0,3.339106293E1,3.738775177E0,3.369684537E1
8.309562000E0,5.947132874E0,3.410148560E1,2.453697510E0,3.470303071E1
8.319560000E0,1.045111679E1,3.296100723E1,3.411106567E0,3.474607155E1
8.329558000E0,1.019350250E1,3.061134338E1,2.454895020E0,3.235719930E1
8.339556000E0,1.676064606E0,2.009032196E1,1.310973816E0,2.020269490E1
8.349554000E0,-5.751789093E0,7.819589081E0,2.352208557E0,9.988089720E0
8.359552000E0,-1.003453308E1,-5.169499969E0,2.149829407E0,1.149075065E1
8.369549000E0,-7.939639435E0,-2.038940002E1,-4.174818420E-1,2.188469325E1
8.379547000E0,-4.073030090E-1,-1.479403564E1,-4.195774841E-1,1.480558785E1
8.389545000E0,5.564977570E0,-4.694387970E0,4.435276794E-1,7.294036644E0
8.399543000E0,8.448880463E0,-5.145699463E0,1.470691681E0,1.000123683E1
8.409541000E0,8.242759094E0,-6.713239746E0,9.632469177E-1,1.067419833E1
8.419539000E0,5.898783417E0,-7.033573608E0,-9.849517822E-2,9.180223570E0
8.429537000E0,4.084256744E0,-6.299350433E0,-1.634900208E0,7.683480183E0
8.439535000E0,3.057841187E0,-4.568649445E0,-2.974015503E0,6.250417481E0
8.449533000E0,7.631130981E-1,-3.008892975E0,-3.808380432E0,4.913200591E0
8.459531000E0,-2.992726593E0,-2.930306396E0,-5.366041260E0,6.807165845E0
8.469529000E0,-4.849166107E0,-2.998564453E0,-7.568411407E0,9.475581879E0
8.479527000E0,-4.441863098E0,-2.431842957E0,-8.014783173E0,9.480546253E0
8.489525000E0,-2.608325958E0,-8.740324402E-1,-5.998925171E0,6.599575760E0
8.499522000E0,-3.924838257E-1,1.749711456E0,-3.513194275E0,3.944371654E0
8.509520000E0,5.257067871E-1,3.928730164E0,-1.071471863E0,4.106012698E0
8.519518000E0,9.764195251E-1,5.896238708E0,1.437610474E0,6.147011458E0
8.529516000E0,3.384911041E0,8.713081055E0,3.582799530E0,1.001058723E1
8.539514000E0,7.427853699E0,1.266965332E1,8.484955444E0,1.696135592E1
8.549512000E0,1.097382980E1,2.013702484E1,1.855691071E1,2.950057025E1
8.559510000E0,7.461982727E0,2.509246994E1,2.640449158E1,3.718212486E1
8.569508000E0,5.703140259E-1,2.010708710E1,1.744846573E1,2.662835267E1
8.579506000E0,-6.973997498E-1,1.332499054E1,-2.960543518E0,1.366771953E1
8.589504000E0,-6.027964783E-1,7.108717346E0,-1.901810165E1,2.031219871E1
8.599502000E0,-1.274000702E0,6.680607605E-1,-2.147853516E1,2.152665453E1
8.609500000E0,2.026485901E0,-3.024011536E0,-2.081765945E1,2.113353345E1
8.619498000E0,8.923094330E0,-5.430706787E-1,-1.170655609E1,1.472956190E1
8.629496000E0,1.349997665E1,6.398743744E0,-3.823798370E0,1.542124266E1
8.639493000E0,1.584664673E1,1.595038101E1,-4.996310120E0,2.303245497E1
8.649491000E0,1.366643051E1,1.986878265E1,-2.610421600E0,2.425601262E1
8.659489000E0,6.345304871E0,1.674582687E1,4.712051239E0,1.851726326E1
8.669487000E0,4.224215698E-1,1.219139786E1,6.215524750E0,1.369092289E1
8.679485000E0,-1.759590912E0,8.893156586E0,7.226971436E-1,9.094321602E0
8.689483000E0,-3.687731323E0,6.915469208E0,-4.481979675E0,9.028356356E0
8.699481000E0,-5.777385864E0,7.108268280E0,-7.199728088E0,1.165082615E1
8.709479000E0,-6.488257599E0,1.269180725E1,-9.269923096E0,1.700326240E1
8.719477000E0,-6.417005768E0,2.855417130E1,-1.138188126E1,3.140168598E1
8.729475000E0,-7.332651672E0,3.951003845E1,-9.845925293E0,4.137333881E1
8.739473000E0,-8.646020508E0,3.390105240E1,-2.158511353E-1,3.498687777E1
8.749471000E0,-4.696034546E0,2.380454819E1,1.565070419E1,2.887306351E1
8.759469000E0,-2.598895569E0,1.794603104E1,2.396411636E1,3.005150847E1
8.769466000E0,-2.488425293E0,1.754441620E1,1.477188171E1,2.306961832E1
8.779464000E0,-8.735833740E-1,1.908156967E1,1.032522858E1,2.171358548E1
8.789462000E0,2.893033905E0,1.913830170E1,1.185220322E1,2.269623224E1
8.799460000E0,8.340056763E0,1.987626709E1,9.740245056E0,2.365364484E1
8.809458000E0,1.260932877E1,1.790142380E1,5.146747284E0,2.249322461E1
8.819456000E0,1.211400879E1,1.214334778E1,7.149881744E0,1.858308137E1
8.829454000E0,7.345075836E0,6.219566345E0,1.255783585E1,1.582189577E1
8.839452000E0,-2.508034515E0,5.336402893E0,1.320224579E1,1.445913991E1
8.849450000E0,-7.855664063E0,5.273383942E0,9.765542450E0,1.359727382E1
8.859448000E0,-8.689879303E0,4.628824310E0,8.002658386E0,1.268789021E1
8.869446000E0,-7.775281219E0,4.818779297E0,5.924230499E0,1.089826312E1
8.879444000E0,-6.487209778E0,4.884642334E0,2.028282166E0,8.370038828E0
8.889442000E0,-5.444178772E0,4.043541412E0,-1.130149841E-1,6.782483472E0
8.899439000E0,-4.462969208E0,2.717898102E0,-2.833008728E0,5.943988787E0
8.909437000E0,-3.390449524E0,7.943980408E-1,-4.698878632E0,5.848561927E0
8.919435000E0,-2.619552612E0,-9.803114319E-1,-4.007765808E0,4.887254154E0
8.929433000E0,-1.925895081E0,-1.528770905E0,-2.981949005E0,3.865000933E0
8.939431000E0,-2.486179962E0,-1.454225922E0,-2.315534821E0,3.695614339E0
8.949429000E0,-3.490142212E0,-9.189390564E-1,-2.365381165E0,4.315155814E0
8.959427000E0,-4.357588348E0,7.235952759E-1,-2.086062012E0,4.885061008E0
8.969425000E0,-3.354224854E0,2.835403748E0,2.941383362E-1,4.401915054E0
8.979423000E0,-1.886227570E0,4.483925629E0,3.796405334E0,6.170586435E0
8.989421000E0,-1.648521881E0,8.808732147E0,4.937183075E0,1.023167450E1
8.999419000E0,-1.440604248E0,1.799063828E1,1.667532349E-1,1.804899479E1
9.009417000E0,1.700763245E0,3.189492416E1,-5.717360687E0,3.244791205E1
9.019415000E0,1.287532562E1,5.252442490E1,-9.916129303E0,5.498107712E1
9.029412000E0,1.933813614E1,5.625960754E1,-4.848567352E0,5.968764994E1
9.039410000E0,1.057865158E1,3.601540558E1,1.197883987E1,3.940190240E1
9.049408000E0,7.166197815E0,2.563763626E1,1.139894577E1,2.895822420E1
9.059406000E0,9.608818359E0,2.374482239E1,8.251291351E0,2.691151778E1
9.069404000E0,1.093071945E1,2.046514252E1,7.843389587E0,2.449125244E1
9.079402000E0,7.037166138E0,2.523841644E1,8.605305176E0,2.757808276E1
9.089400000E0,5.306016083E0,3.052377548E1,9.076375580E0,3.228366878E1
9.099398000E0,1.538949738E0,2.985586441E1,4.915029144E0,3.029684006E1
9.109396000E0,-1.070573730E0,2.148482208E1,-1.423539734E0,2.155852902E1
9.119394000E0,-3.877536621E0,8.331524506E0,2.012415161E0,9.407412270E0
9.129391500E0,-3.895199890E0,-5.610333252E0,6.063890076E-1,6.856830828E0
9.139389500E0,3.538641357E-1,-1.455288712E1,-6.055058441E0,1.576627654E1
9.149386500E0,6.584956512E0,-1.215487381E1,-7.231611786E0,1.560124414E1
9.159384500E0,6.073021088E0,-4.333039398E0,-7.515122223E0,1.058932848E1
9.169382500E0,2.478096771E0,-4.969665527E0,-6.063441010E0,8.222156404E0
9.179380500E0,8.214916992E-1,-8.092172241E0,-5.070256348E0,9.584654382E0
9.189378500E0,3.929328918E-1,-6.689439240E0,-5.204078064E0,8.484422319E0
9.199376500E0,-2.375559998E-1,-7.510631561E0,-6.835236053E0,1.015807419E1
9.209374500E0,-1.563798065E0,-7.428302765E0,-8.780440979E0,1.160695008E1
9.219372500E0,-1.880838776E0,-8.070916443E0,-9.846524048E0,1.286978176E1
9.229370500E0,-1.588796082E0,-9.235345001E0,-9.259744263E0,1.317416920E1
9.239368500E0,-3.820056152E-1,-8.716074829E0,-7.572003937E0,1.155210510E1
9.249366500E0,3.376977539E-1,-6.837631073E0,-4.746329956E0,8.330359327E0
9.259364500E0,4.724176025E-1,-4.511019287E0,-1.721569977E0,4.851420059E0
9.269362500E0,8.470884705E-1,-1.714534607E0,1.221459961E0,2.269174350E0
9.279359500E0,1.596729584E0,2.084864502E0,3.695365448E0,4.533423778E0
9.289357500E0,3.749403076E0,7.521259460E0,6.552923126E0,1.065683672E1
9.299355500E0,7.092251587E0,1.373603577E1,9.530980225E0,1.816090018E1
9.309353500E0,1.043045975E1,1.843266907E1,1.255379425E1,2.462022603E1
9.319351500E0,8.095166016E0,2.254431885E1,1.650348083E1,2.908853562E1
9.329349500E0,-4.398303680E0,2.550336548E1,1.309117676E1,2.900251084E1
9.339347500E0,-7.949967957E0,2.148631897E1,4.963677979E-1,2.291528473E1
9.349345500E0,-2.934198303E0,1.364592316E1,-1.215711914E1,1.850989693E1
9.359343500E0,-2.729873199E0,3.953129425E0,-2.546534454E1,2.591453671E1
9.369341500E0,2.784359894E0,-1.453776855E0,-2.588836487E1,2.607822008E1
9.379339500E0,1.194486053E1,2.974015503E0,-1.129670837E1,1.670748579E1
9.389337500E0,2.781605621E1,1.935714661E1,2.237097931E0,3.396228372E1
9.399335500E0,3.095158585E1,3.319003098E1,2.000320313E1,4.959543283E1
9.409332500E0,1.244796432E1,2.544259186E1,3.235372009E0,2.850868163E1
9.419330500E0,2.107617188E0,1.488789047E1,-9.496252441E-1,1.506629089E1
9.429328500E0,1.123114471E0,9.875114594E0,-3.147205353E0,1.042517030E1
9.439326500E0,2.795436859E0,7.031777344E0,-5.001399536E0,9.070521328E0
9.449324500E0,2.584974518E0,4.921316071E0,-3.448379059E0,6.541617786E0
9.459322500E0,2.117796021E0,5.646408234E0,-2.712209930E0,6.612342144E0
9.469320500E0,2.381397858E0,1.178798676E1,-5.023403778E0,1.303312215E1
9.479318500E0,4.928351440E0,2.538556046E1,-1.005369324E1,2.774512705E1
9.489316500E0,4.486620026E0,3.706637009E1,-1.170715485E1,3.912931159E1
9.499314500E0,-2.688259735E0,3.619263702E1,-4.747976532E0,3.660159828E1
9.509312500E0,-1.016775604E1,2.979733612E1,3.130889282E0,3.163964239E1
9.519310500E0,-1.009201355E1,1.916704193E1,1.146600632E1,2.450905006E1
9.529307500E0,-6.784940643E0,1.256472153E1,2.741204636E1,3.090837964E1
9.539305500E0,-1.129551086E0,1.377764923E1,1.834555023E1,2.297082317E1
9.549303500E0,4.725972290E0,1.515643204E1,1.078761703E1,1.919439834E1
9.559301500E0,8.292904816E0,1.456306595E1,1.175011551E1,2.046754442E1
9.569299500E0,6.435567169E0,1.540880722E1,8.258925476E0,1.862948509E1
9.579297500E0,-3.201242981E0,1.337618408E1,5.902974701E0,1.496714293E1
9.589295500E0,-9.295070801E0,6.581214294E0,2.495909729E0,1.165934338E1
9.599293500E0,-1.271785309E1,2.595602417E-1,4.794230347E0,1.359396202E1
9.609291500E0,-1.356539063E1,7.514373779E-2,8.096213837E0,1.579791593E1
9.619289500E0,-1.167691772E1,2.881807251E0,9.220974884E0,1.515524986E1
9.629287500E0,-9.237590332E0,4.327051849E0,8.213719482E0,1.309662707E1
9.639285500E0,-7.190447388E0,4.005370789E0,5.120551758E0,9.693584430E0
9.649282500E0,-5.231920166E0,3.316802673E0,2.331252136E0,6.618829588E0
9.659280500E0,-3.499273224E0,2.349813538E0,1.166673889E0,4.373518574E0
9.669278500E0,-2.302062836E0,9.289682007E-1,7.158114624E-1,2.583575288E0
9.679276500E0,-5.132826233E-1,1.600172424E-1,5.174739075E-1,7.462196822E-1
9.689274500E0,1.673819275E0,1.865121460E0,-4.340972900E-3,2.506066214E0
9.699272500E0,1.994003448E0,4.118385773E0,-1.376836853E0,4.778371150E0
9.709270500E0,1.633553009E0,5.498964844E0,-4.031416626E0,7.011378595E0
9.719268500E0,2.031874695E0,6.796766052E0,-5.157524872E0,8.770667383E0
9.729266500E0,4.029021606E0,9.126221924E0,-2.070344696E0,1.018858522E1
9.739264500E0,4.690046997E0,1.352392685E1,1.708996124E0,1.441574854E1
9.749262500E0,5.345533905E0,2.029734146E1,2.075284424E0,2.109179007E1
9.759260500E0,7.850874023E0,2.426184723E1,-3.246748352E-1,2.550252669E1
9.769258500E0,1.061712158E1,2.462918335E1,-1.847308502E0,2.688368449E1
9.779255500E0,1.169637726E1,2.605002869E1,-1.356179810E-1,2.855569344E1
9.789253500E0,9.580826569E0,2.890264664E1,7.078779602E0,3.126122744E1
9.799251500E0,4.204307098E0,3.171185486E1,1.556747726E1,3.557617581E1
9.809249500E0,-1.484612732E0,3.476580414E1,1.112441666E1,3.653242202E1
9.819247500E0,8.554710388E-1,3.667777817E1,1.327140198E0,3.671174939E1
9.829245500E0,4.884642334E0,3.532998093E1,3.612587585E0,3.584854351E1
9.839243500E0,7.002588043E0,3.309303268E1,5.382806396E0,3.425141831E1
9.849241500E0,7.493866425E0,2.971006760E1,9.526190186E-1,3.065540138E1
9.859239500E0,2.122286682E0,2.134650970E1,3.116668854E0,2.167697401E1
9.869237500E0,-4.460424500E0,1.481484238E1,4.063599701E0,1.599649286E1
9.879235500E0,-6.568790131E0,7.505991211E0,9.557624817E-1,1.002009929E1
9.889233500E0,-4.360881500E0,-5.771847382E0,-3.326382751E0,7.962181351E0
9.899230500E0,2.338137817E-1,-1.680899551E1,-4.404440918E0,1.737803495E1
9.909228500E0,4.356540527E0,-1.344055023E1,-4.293371887E0,1.476688451E1
9.919226500E0,7.427404633E0,-6.950646057E0,-3.243305511E0,1.067693078E1
9.929224500E0,8.430319061E0,-5.301824799E0,-1.486109619E0,1.006916816E1
9.939222500E0,7.798482971E0,-5.661077728E0,-8.430468750E-1,9.673410243E0
9.949220500E0,7.360044708E0,-4.454436951E0,-1.990111542E0,8.830221436E0
9.959218500E0,7.077731781E0,-3.432212677E0,-3.525468750E0,8.619936249E0
9.969216500E0,4.585264893E0,-1.706900482E0,-4.861141205E0,6.897017994E0
9.979214500E0,5.914201355E-1,-9.026229858E-1,-6.026318207E0,6.122174218E0
9.989212500E0,-2.341580658E0,-2.216590576E0,-7.707023163E0,8.354309055E0
9.999210500E0,-3.755690002E0,-4.362528076E0,-8.711584167E0,1.044167407E1
1.000920850E1,-3.651506653E0,-5.492827606E0,-8.123606873E0,1.046411222E1
1.001920650E1,-2.474055176E0,-5.028942261E0,-5.705535278E0,7.997771070E0
1.002920350E1,-1.669777679E0,-3.499123535E0,-2.239492950E0,4.477426905E0
1.003920150E1,-8.178991699E-1,-2.014810181E0,1.610650635E0,2.706032997E0
1.004919950E1,7.961943054E-1,8.710386658E-1,5.444627838E0,5.571050711E0
1.005919750E1,4.168232117E0,5.617667999E0,1.011761032E1,1.230034111E1
1.006919550E1,7.571704559E0,1.085063599E1,1.345866257E1,1.887333064E1
1.007919350E1,9.709558868E0,1.620649841E1,1.993584320E1,2.746568711E1
1.008919150E1,8.838370514E0,2.624447433E1,3.034429871E1,4.108120848E1
1.009918950E1,-6.291416931E-1,3.732099060E1,2.021306671E1,4.244785300E1
1.010918750E1,-5.852828979E-1,4.491904037E1,-1.768721924E1,4.827940004E1
1.011918550E1,-1.198258209E0,3.572515915E1,-2.672796890E1,4.463302746E1
1.012918350E1,2.308948517E0,1.358050919E1,-1.752585480E1,2.229163653E1
1.013918150E1,6.695875854E0,-1.571132813E0,-6.469546509E0,9.442364312E0
1.014917850E1,4.552333374E0,-8.815617828E0,8.083340607E0,1.279762682E1
1.015917650E1,2.980302429E0,-1.075737991E1,1.105301514E1,1.570899643E1
1.016917450E1,2.372566223E0,-6.566095734E0,2.938389587E-1,6.987776828E0
1.017917250E1,2.353106689E0,-1.911225586E0,-7.224576416E0,7.834819636E0
1.018917050E1,2.637215881E0,1.694476318E-1,-9.604776764E0,9.961694474E0
1.019916850E1,3.982169037E0,2.538720703E0,-1.154638916E1,1.247484973E1
1.020916650E1,5.247338104E0,4.972060547E0,-1.329355591E1,1.513190576E1
1.021916450E1,5.753884735E0,8.367300110E0,-8.433462524E0,1.320008299E1
1.022916250E1,8.653205566E0,1.588751175E1,-3.367996216E0,1.840202148E1
1.023916050E1,1.407732605E1,2.896940781E1,-2.074835358E0,3.227541850E1
1.024915850E1,1.384351227E1,5.233446991E1,9.490264893E-1,5.414277629E1
1.025915650E1,-1.473685455E0,5.171191452E1,8.675209808E0,5.245524871E1
1.026915450E1,-1.175954590E1,3.000285873E1,1.337827972E1,3.489178729E1
